,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
0,1.0,0.9985791635040219,0.9999873472824737,0.9991006068490978,0.9997576766815638,0.9990025296657502,0.9990795427925737,0.9997795935228971,0.9991351994851064,0.9987645088889658,0.9999946349909932,0.998972411365981,0.9988304216486308,0.9997644342856764,0.9985409827506123,0.9981018673088431,0.9989060379120905,0.9998760768591084,0.9996414912311025,0.9991392196222676,0.9985509167058078,0.999159406528874,0.9967126018269924,0.9972640167606985,0.9958683955921103,0.9972280851453899,0.9988185857479702,0.9998856871547622,0.9997614970121694,0.9986553752670572,0.9983593450954317,0.9987929346199711,0.9977758743340644,0.9985030652048335,0.9988732264459032,0.9992384544815354,0.9990914611587322,0.999381236832417,0.9998417438774503,0.9997628341444901,0.9997419398035213,0.991412924100077,0.9995655283036713,0.997389658372735,0.9965973906388397,0.9987374571422027,0.9989999286171679,0.9997291190092912,0.9999538387984652,0.9998200698539882,0.928380358714912,0.9259860598501763,0.9176636453871241,0.9064009690311999,0.9134577018761826,0.9073323984739337,0.9190653836400928,0.93299758499921,0.9203046816253703,0.9160088930989622,0.9116698722587727,0.9235507566645678,0.9138766100576018,0.9085855553160219,0.940232404017106,0.9314102362703548,0.9076362515273185,0.9247386959816198,0.892314724500118,0.9217498509919932,0.90261612976257,0.9305896702319589,0.8910406444871022,0.9083554133206688,0.9273220903918666,0.9277910701410749,0.9123643824630725,0.9064136046940924,0.9122998072854128,0.941174946964637,0.9207289283372523,0.9258635772713436,0.9290223937361358,0.8832924915238084,0.9033085015955151,0.9228427344053317,0.9212068629281334,0.9038125818218453,0.925644389691751,0.9133229911856262,0.9027131924462446,0.9147855793047874,0.9225801968200551,0.931111362017611,0.9138074978057764,0.9252423136922396,0.9211486692381043,0.9249577530654012,0.9475157023592885,0.9219763057060775,0.8600813316587288,0.8734424416320279,0.8790022025598212,0.8748421640069858,0.8686563006052685,0.8669366356999026,0.8708809702410172,0.8714538699441562,0.8634467349695385,0.8839839636860707,0.9003675020468674,0.8793613726428149,0.8859525814009248,0.8659066532353779,0.8654802426101376,0.8863143697103063,0.8853060307445488,0.8849423189145645,0.8452058861748991,0.8709360960263224,0.883658140641685,0.8770037451219916,0.8610793044520568,0.8926746592717166,0.8859881026873553,0.8874530079260874,0.897338324153515,0.8978925683166015,0.8688862182528605,0.8904938466007598,0.8749872442204829,0.8989124129341249,0.86702754847796,0.8937587125202572,0.8663996261373356,0.8799713329377928,0.8776621577532555,0.8861292891882236,0.899385879661397,0.893508496286745,0.8782557106239739,0.898527102290814,0.8734424416320279,0.8756129114789448,0.8786189073423457,0.8895559423473787,0.880899996786544,0.8917864059024566,0.8839092972686018,0.886702755066619
1,0.9985791635040219,1.0,0.9987914527303724,0.998793930451252,0.9972407958966015,0.9969263816166296,0.9962798966973794,0.9989138957356398,0.9992608909756702,0.9996520933323609,0.9986508454435856,0.9975506947881699,0.9998151741268814,0.9976691434424203,0.9961002596724793,0.9936930072311814,0.9958637383236472,0.9984920461526597,0.9992510998508406,0.9959950585666483,0.9996923658775727,0.996712227467143,0.9913090912318291,0.9981136801323894,0.9952407877912853,0.9995481924893918,0.9982851699230932,0.9991129637372514,0.9994287121681021,0.9982848966978258,0.9991518582351188,0.9995244837036884,0.9930686665765659,0.9941873222445153,0.9997985016793676,0.999029217787369,0.9989609661802056,0.9964046803563535,0.9988628505482747,0.9992940173739671,0.997689912976267,0.9968667758873526,0.9970129885489067,0.9962306436178784,0.9944991663234245,0.9997991823269082,0.9960738502579475,0.9983762196518502,0.9982268832262193,0.9994084696672447,0.9400027561849615,0.9362935824148171,0.9298686578903949,0.9198681854099474,0.9263299804108585,0.9185875564473753,0.928867067861114,0.9434275924877181,0.9327763093760083,0.9260060822628037,0.925636743879837,0.9336289874297742,0.9288938430025957,0.9202692843557078,0.9493894965186531,0.9427144370051409,0.9174639720778616,0.9363041824088957,0.9081220815727495,0.9339559213717803,0.9122994747231714,0.9420249280907302,0.9055928733610549,0.9206149672536158,0.9390990623164303,0.9394780693923519,0.9259294425097099,0.9189261274069971,0.9235617815214431,0.9523655403331246,0.9332711539051193,0.9382677288645037,0.9403431025006125,0.8963686124893421,0.9126873054538311,0.9311938740079791,0.9328575682987578,0.9190884269257655,0.9349086779173538,0.925458965929066,0.9146865635329265,0.9257706684803565,0.934671651595435,0.9425385086096751,0.9251082402908805,0.9348637360995856,0.9314011359934842,0.9363589820056392,0.9572091894933389,0.932723220658306,0.8712723450936717,0.8861408263592929,0.8929157680311799,0.8877821957809657,0.8815561197190878,0.882017609083151,0.8823235242122422,0.886432270764823,0.8792696245095486,0.8953217648998695,0.9115582160464153,0.8932816812041902,0.8990817384449263,0.8794869969117564,0.8775546673042015,0.8975233571641081,0.8979607987992086,0.8966534374084418,0.8623565970963085,0.8868500071908113,0.8960982464267503,0.888513983343389,0.8772573312572378,0.9060708876093566,0.8976080210255558,0.9006273331547655,0.909890976259375,0.9092296818124691,0.8825065451626869,0.9044903802774535,0.8904394386215191,0.9106687032281876,0.8806381194838846,0.9067923724544302,0.8806484656094448,0.8948344725638151,0.8879541540048178,0.8980831153713859,0.9104174119560122,0.9061932841011866,0.890779002920916,0.9109129002239793,0.8861408263592929,0.8880687287646039,0.8902190097404741,0.9022333043330556,0.89551160675302,0.9041504541331179,0.8938000753286113,0.8978744482830762
2,0.9999873472824737,0.9987914527303724,1.0,0.9992169833820593,0.9996681392589072,0.9990390244898607,0.9990361541256683,0.9998283977001575,0.9992828550499747,0.9989084709105599,0.9999855930960548,0.9990056870459307,0.9989719163298472,0.9996547999048412,0.9983929858132511,0.9979185040248695,0.9988189651332396,0.9999067299102128,0.9997510770907326,0.9990499988777017,0.9987552444184521,0.9991626362643379,0.9963696773827359,0.9975858153886896,0.9960034738658649,0.9975311977644438,0.9989884835174989,0.9999301282142883,0.9998251266643078,0.9987748815041873,0.998560117444316,0.9990180050150147,0.9974862812774725,0.998253325783367,0.9990630022264673,0.9992930963723158,0.99914153494926,0.9992214772409924,0.9998900770854899,0.9998357298713257,0.9997143710408546,0.991987624965386,0.9994950931315134,0.9975923921916705,0.996677776092207,0.9989729507894359,0.9989012113292426,0.999751376437018,0.9999211840407719,0.9998887994847089,0.9299285367508375,0.9275057415975558,0.9193053020694197,0.9081835206133797,0.9151760626154417,0.9089447160858294,0.9205938387460932,0.9344599847788597,0.9219241789648266,0.9175810758803269,0.9134137827147122,0.9250910006027758,0.915624142521623,0.9102285674844124,0.9416340486504127,0.9329443597666373,0.9092074839325769,0.9262444962005448,0.8942913129596478,0.9233472005721594,0.9042410112084334,0.9321416532585446,0.8929285140852427,0.9099848517775935,0.9288885681845989,0.9293654089854917,0.9140901481057414,0.9081582949643798,0.9139393495654525,0.9426171148126434,0.9223573374856324,0.9274391158629399,0.9305601755580999,0.8851339870415353,0.904867905684454,0.9242777239459877,0.9228135061564378,0.9056704495841448,0.9270865547502128,0.9150001104717101,0.9043683462760118,0.9163677008066888,0.924185588736146,0.9326395074588574,0.9154181457685987,0.9266757903327396,0.9226640889494379,0.9265152894131274,0.9489065179000177,0.9235251486705408,0.8619985249921487,0.8753619878602329,0.8809555016015653,0.8767140690543804,0.8706121144020613,0.8689583137180598,0.8727370603647068,0.8734148917037543,0.865513218048633,0.8858194483745853,0.9021116173746554,0.8813164039403563,0.8878602165503218,0.8679345508429217,0.8674861559790593,0.8881554593980345,0.8871304501500038,0.8867115930570053,0.8474350004693555,0.8729687923674931,0.8855556084198118,0.8788742303462622,0.8631594647627873,0.8945557240608066,0.887791761249504,0.8892692106198873,0.8991591421268952,0.8996316582495335,0.8708798074420281,0.8923179910173524,0.8769930371472,0.9006147844785138,0.8690459056666215,0.8955361492966539,0.868287867898197,0.8819955575965701,0.8794731160372067,0.8879080956755268,0.9011079116754099,0.8953664074787975,0.8802027939198045,0.9003998990564315,0.8753619878602329,0.8775280511314371,0.8805180262442173,0.8914781567065141,0.8829096427950175,0.8936286729064699,0.8856690346651552,0.888459419156275
3,0.9991006068490978,0.998793930451252,0.9992169833820593,1.0,0.9987170418795456,0.9991347947455408,0.9986957088267313,0.9997694732889619,0.9999393903291455,0.9993859146193103,0.9992061598376071,0.9997444853065398,0.9990565384649932,0.9981069949879786,0.9953796964460164,0.9961350146813259,0.9966726780003533,0.9990286421333917,0.9997416371424414,0.9983604623121373,0.999532796078224,0.9986166555942827,0.9931414222434312,0.9988182383789624,0.9985815276066161,0.9987064317944286,0.9995546510055545,0.9995666273788952,0.9990026585829184,0.9999370426198756,0.9997819758637548,0.9986547653843266,0.9963240542103283,0.9962485489473899,0.999548831051428,0.9976472434052788,0.9974032853470867,0.9983347385531778,0.999681032920372,0.9996935645971373,0.9982965838472477,0.9929035116258388,0.9989628901756596,0.9980239435921788,0.9983006783309112,0.9990750951121631,0.9987870243252766,0.9997121494343086,0.9992122250066644,0.9993585503225589,0.9423634647870461,0.9402133207079731,0.9327246087364734,0.9222933388636663,0.928711223796225,0.9236911941160766,0.9340121563011126,0.9466012908555148,0.9351603029154246,0.9311128524314444,0.9271253536642264,0.9378883080569816,0.9289115273668063,0.924725785790587,0.9527043695550388,0.9449517494287674,0.9237333606525784,0.9394678995979863,0.9090024575687314,0.936498058776102,0.9188445195388986,0.9441582096752477,0.9083793950958257,0.9246950236963063,0.9413726207425042,0.9416977027052233,0.927811872210619,0.9223679347251669,0.927871429465459,0.9536466526857734,0.9354772367721871,0.9401399477643301,0.9429247438563587,0.9014985271810808,0.919791018194689,0.9373230713147053,0.9358826863638164,0.9196938459038748,0.9400965997178653,0.9287354943371238,0.9195453313815499,0.9303324897721141,0.937144125836822,0.9447651484029638,0.9293882119384642,0.9399160310124317,0.9360663191562261,0.9393613862279038,0.958880887001481,0.9367082519334998,0.8792705549459435,0.8920224013845485,0.8971569270072847,0.8936996783537312,0.8875368373896089,0.8862242098923133,0.889646027612365,0.8906066975876064,0.8829548059521883,0.901456935298186,0.9166109235949708,0.8974637825929509,0.9033893457647915,0.884767049205076,0.8837596490436289,0.9033789699463975,0.9032814452060126,0.902996315004155,0.8657374285753865,0.889867073059416,0.9011610280293595,0.8950373380810798,0.8807991761329618,0.9095991220442639,0.9036479136294763,0.9053828668651368,0.9138817743177456,0.9145567752589365,0.8877353118435114,0.9081846167964784,0.8935782789851187,0.9158676292066147,0.8858643012901836,0.9111768853947118,0.8862677285458753,0.8977140022723922,0.8954503479097745,0.9040822038024809,0.9158707478406881,0.9102672872647366,0.8959596144426636,0.9142858212526634,0.8920224013845485,0.8938864279738817,0.8962402513655067,0.906171564864342,0.8985804688576947,0.9087687530041755,0.9012351868327771,0.9044415523990293
4,0.9997576766815638,0.9972407958966015,0.9996681392589072,0.9987170418795456,1.0000000000000002,0.9992996662340813,0.9996034939027092,0.9994647012375073,0.9985296971114686,0.9977528951166907,0.9997386278538914,0.9990841490479238,0.9976901146768651,0.9996722064843643,0.9982996724625606,0.9990496490147047,0.9991583675088138,0.999635763989069,0.9991323969588031,0.999738896242604,0.9975034394038469,0.9994900987710532,0.9977791608423495,0.9965004982503737,0.9960186894332298,0.9957347350202833,0.9985223808769228,0.9994614377702786,0.9990384781561227,0.9983821305143664,0.9975703664392301,0.9977175824325237,0.9989516666488135,0.9993326439589019,0.9978640061050117,0.998283303628664,0.9980775110515843,0.9998300673124264,0.9995504631482888,0.9992490928831014,0.9996894952954097,0.9884690897643709,0.9999191626269293,0.9973826838647183,0.9972387945676231,0.9976025343622844,0.9996085913009658,0.999642692694729,0.9998876735200639,0.9991972125931782,0.9252719544337368,0.9235588591929601,0.9145225884523105,0.9028586182721047,0.9100529433087566,0.9049183232179263,0.917037294938828,0.9303660007468337,0.9169860691386933,0.9139300211819275,0.9077844420914926,0.9212630724856222,0.9093964852523032,0.9059250144122752,0.9379652961960812,0.9283596803310153,0.9058492409274874,0.9218048904683125,0.887856092203209,0.9185317805968449,0.9009407372778491,0.9274856823475432,0.887304531427715,0.9054549796158765,0.9241574580871138,0.9246416403284566,0.908667130556314,0.9033372948168736,0.9097227559361029,0.9379331403242855,0.9173557122447733,0.9224453063531927,0.9260405072003176,0.8804437002460823,0.9018182656145669,0.9213973255763529,0.9182445653297147,0.8994118125631537,0.923751476013108,0.9102980997734106,0.9000617184869429,0.9123234035835753,0.9193807101590075,0.9280234452075153,0.911206443302021,0.9232208484170464,0.9188925617449253,0.9220470560056525,0.9447544828659914,0.9194495406655491,0.8583781692990738,0.8708765100605789,0.8757647873987445,0.872205528368796,0.8660658990322578,0.8633911137154893,0.8689484239575613,0.8679142319231331,0.8596000047966558,0.8818226352412771,0.897993503164508,0.876110049937415,0.8829319851260667,0.8630004160195445,0.8631779272865083,0.884130838051155,0.8826083777133936,0.8827054609534193,0.8409753146894833,0.8669142687017193,0.8809835908412265,0.8748867279273257,0.8571091134408293,0.8894092961779212,0.8837207359338348,0.8844916929667644,0.8943862243678994,0.8955350545601255,0.8659489822729546,0.8870856138284311,0.8711100425501144,0.8964037517456862,0.8640990323602737,0.890747503047767,0.8633479263097622,0.8762046099652188,0.8760703788773698,0.8837555242183892,0.8971344965222912,0.890547361686136,0.8755966079828486,0.8955043909925308,0.8708765100605789,0.8730986979335309,0.8763785771850727,0.8865853257972126,0.8772382867844591,0.8890241533177099,0.8824010884072653,0.8846578241859886
5,0.9990025296657502,0.9969263816166296,0.9990390244898607,0.9991347947455408,0.9992996662340813,1.0,0.9998685619179138,0.9992628916012983,0.9988686258013784,0.9973722838170297,0.9990066725096107,0.9995170101114937,0.9970340218486907,0.9981696202637584,0.9960342307897494,0.998524626196282,0.9983733108642932,0.9992976608358725,0.999196861686338,0.9996547383969977,0.9976708516920538,0.9998613224120779,0.995777172788543,0.9983008657184048,0.9976776345448914,0.9961546789690454,0.9995709509671198,0.9990069743252493,0.998229313278684,0.9990501898277062,0.9981740136152849,0.9979179386933167,0.9978526121087817,0.9979579568562067,0.9979249131378353,0.9969220905776934,0.9965667458764195,0.9988055913463524,0.9993671903639542,0.9989423085860701,0.9990480137261992,0.9890742050281388,0.9996271353686875,0.9992045339014884,0.9990815856890745,0.9978531874057557,0.9995087042512607,0.9995643780266855,0.9992491676179835,0.9986313391706656,0.9360987008706018,0.9352593770388185,0.9262912211500914,0.9153862859492613,0.9221332292027794,0.9177389424661802,0.9295508486793191,0.9411253181293987,0.9282329124635885,0.9267894654862608,0.9193390508688483,0.933398017493601,0.9199662153516834,0.9186080405070158,0.9486300608464082,0.9391022097756822,0.9192830076098584,0.9325966765617482,0.9007963296085661,0.9297231912586944,0.9150777241261164,0.9383119546917423,0.9006607595821033,0.9176376404625487,0.9350717655981249,0.93563989860591,0.9203581856882482,0.9162783801652159,0.9224500370499918,0.9473821020589956,0.928585813165944,0.9330530651741102,0.9369680976019101,0.8949088171353408,0.915667829708087,0.9339355320807093,0.9299353836099007,0.9112417061176868,0.9356204523176216,0.9226288266154892,0.9129471498028355,0.9246946575275189,0.9306590563769415,0.9386601306791327,0.9236226800629544,0.9348203635247138,0.9309061054373782,0.933330502160127,0.9543906348475305,0.9313150550564564,0.8755408756294019,0.8865816385406083,0.8906422805832723,0.8873743420835274,0.8821049290714329,0.8785282560795425,0.8851131832509509,0.8824744054168995,0.8746893734986738,0.8972813469677516,0.9121114333501981,0.8909755664974173,0.8976584030273528,0.8791996695726085,0.8800992657315225,0.8995630416364152,0.897135874685711,0.8974766046795087,0.8570783228855158,0.8813367471003961,0.8961886135594237,0.8908075989779654,0.8721475110935393,0.9034295352983714,0.8987247698633982,0.8985044627158829,0.9083114823325235,0.9096769012583696,0.8817723359841988,0.9004152868179502,0.8854798642408562,0.9099818667123792,0.8801691851160018,0.9042586647382481,0.878097101908801,0.8908400433865313,0.8922652559216157,0.8983814057153418,0.9112705467351335,0.9048305723081768,0.8913165126635846,0.909721909072547,0.8865816385406083,0.8888147564565622,0.8923240267377136,0.9014449042501789,0.8919017753599429,0.9035094495815641,0.8982008619237908,0.8995915257559117
6,0.9990795427925737,0.9962798966973794,0.9990361541256683,0.9986957088267313,0.9996034939027092,0.9998685619179138,1.0,0.9990904682105887,0.9983521876908091,0.9968675579279518,0.9990625211779436,0.9993192595149887,0.996571454298633,0.9985743860652243,0.9966858214264483,0.9991886438086627,0.9987959045194242,0.999261059936411,0.9988530165331552,0.9999450855037447,0.9969761104620781,0.9998848765425175,0.9970125021531057,0.9972643408789853,0.9970244519077118,0.9951429371317752,0.9990186766945839,0.9988732264459035,0.9980812697834704,0.9985679107810057,0.9974527431110606,0.9972870852829093,0.9987378239546075,0.998813108234717,0.9973000753095295,0.9968739183756741,0.9965377158011492,0.9992940716160355,0.9992126254641718,0.9987076876468135,0.9992270826394095,0.9873230121701271,0.9998420484502047,0.998592670002614,0.9986906149314478,0.9971441770276704,0.999764109964769,0.9994683935861179,0.9993669332011821,0.998443608085715,0.9306053475965205,0.9298397521532312,0.9204507220714232,0.9090907472450414,0.9160702220436806,0.9118664844652146,0.9240507865638768,0.9359053652999821,0.922461884590153,0.9211617049185944,0.913171486601084,0.9279212712578053,0.9138090747448357,0.9126715167190853,0.9436947682982163,0.9336923366368933,0.9135662305322334,0.9271386936987949,0.8938956814729421,0.9240228082207578,0.9092178657226074,0.9328524520016199,0.8939435975925764,0.9117044402372041,0.9295233604593639,0.9300874610030341,0.9142444951324541,0.9100901057540323,0.9165848077907299,0.9423056030949091,0.9228014530477723,0.927448113517655,0.9315143179950607,0.8882536859490126,0.9099527101585712,0.928741538394197,0.9242298033418997,0.9047239930199275,0.9303930370497943,0.916667889161255,0.9069086502092029,0.918980181362208,0.9249585266084865,0.9332519695175042,0.9178277066116929,0.929586309343732,0.925432266548726,0.9277780797674952,0.9495774386860657,0.9257659246768392,0.8686416243484867,0.8797042812407445,0.8836972270516829,0.8805841874659123,0.8751047033590736,0.8712818570228712,0.8784011789166881,0.8753937962645704,0.8672957459055965,0.8907458539464677,0.9059233894645741,0.8840310590716932,0.8909110602287191,0.8720084984823478,0.8730484245213423,0.8930551582848482,0.8905536149845256,0.8910428897133315,0.8491562451909407,0.8740803765912859,0.8894740368406409,0.8841281629771347,0.8646926205836994,0.8967918232198456,0.8922449360625104,0.8919366324519361,0.9018768091898183,0.9034582744837479,0.8746667432601865,0.8938341523490079,0.8783320014965699,0.9038184515048416,0.8730033810439775,0.8978388822659426,0.8711439688973323,0.8837389679669925,0.8857817319086166,0.8919287600152082,0.9051175722905983,0.8982804571547947,0.884457741549207,0.9032362411908373,0.8797042812407445,0.8819824329601891,0.8856109171930471,0.8947487181078989,0.8848479031770065,0.8969833200061125,0.8918968351253815,0.8932300216722153
7,0.9997795935228971,0.9989138957356398,0.9998283977001575,0.9997694732889619,0.9994647012375073,0.9992628916012983,0.9990904682105887,1.0000000000000002,0.9997559284857902,0.9993175631969314,0.9998311701828868,0.9995778298189268,0.999187546036305,0.9991808429824136,0.9972019432083336,0.9973216279028139,0.9979923287279577,0.9996647359966867,0.9999064939920348,0.9989592100371073,0.9992685152389595,0.9990810420973095,0.995157407703015,0.9982121893660705,0.997436169649954,0.9981907946952681,0.9993751766783721,0.9999545298731457,0.9996131908124442,0.9995142260151398,0.9992906746132912,0.9989226713754624,0.9972918718911075,0.9976083324631445,0.9994355097852533,0.9986765130646333,0.9984847705347961,0.9991008100841995,0.9999827200727044,0.9999552800642258,0.9992322528621389,0.9923613598160863,0.9994849025069688,0.9978613293541526,0.9976326020653318,0.9991135809292477,0.9991168257739114,0.9999423530113062,0.9998123202535918,0.9998176157271887,0.9354085092959663,0.9331088544613773,0.9252124471090095,0.914346360064199,0.9210907654980314,0.9155182427387407,0.926531073879585,0.9398348238938387,0.9277678608661604,0.9235407628134378,0.9194273296880967,0.9307129639844189,0.9214525494793647,0.9166613191898583,0.9464858080923771,0.93821202153953,0.9156634596499286,0.9321594623793108,0.9006482389355377,0.9291603199105403,0.910681273343493,0.9374013648843715,0.8997022252335121,0.9165553485757644,0.934381055862082,0.9347712899630092,0.920113354759656,0.9143771182041608,0.9200774916205858,0.9474736117805768,0.9281363298583355,0.9330517661297825,0.9360050246952545,0.8923651044990892,0.9115207521564835,0.9300686001246306,0.9285596298545339,0.9117751853533462,0.9328817193934043,0.9210313345361324,0.911141109208157,0.9225672424361095,0.9298907596394321,0.9379761547367522,0.9216035980583456,0.9326061989685783,0.9286195113277951,0.9321869743633862,0.9532322049746207,0.9293544386146207,0.8695552483470519,0.8826569555501754,0.8880260560540743,0.8842250127768712,0.8780123959805676,0.8765371130757613,0.8801767981190773,0.8810099223069155,0.8731615774444332,0.8926352367826473,0.9084353769282846,0.8883583334965255,0.8946104213322592,0.8752421681176776,0.8744849145341255,0.8947533788581236,0.8942568453229163,0.8939272085219374,0.8554053936328042,0.8803781179920003,0.8923320037373208,0.8859271989775902,0.8709057375474949,0.9010945858243328,0.8947565366929816,0.8964007472251966,0.9055664213819751,0.9061792410970828,0.8782325600949797,0.899343286004477,0.8842556402277026,0.9073749409816134,0.8763563684472954,0.9024614073715743,0.8763245742039524,0.8887860892491194,0.8864495139600994,0.8950667694095603,0.9075800921690736,0.9018328457047575,0.887011356584887,0.9063314588634513,0.8826569555501754,0.8846674307594272,0.8873248992262445,0.8977793700233538,0.8896820045839684,0.9002201705249957,0.8924738638449673,0.8955174874222014
8,0.9991351994851064,0.9992608909756702,0.9992828550499747,0.9999393903291455,0.9985296971114686,0.9988686258013784,0.9983521876908091,0.9997559284857902,1.0,0.9996166929847502,0.9992328979555117,0.999450656555781,0.9993885897502046,0.9981119930459325,0.9956217634200096,0.9957441698477795,0.9966554883921914,0.9990926934206237,0.9998353972801333,0.9980064648693144,0.9997772289006561,0.9984064547854862,0.9927998116142024,0.9989798828849898,0.9980836602522308,0.9991269907084933,0.9995324577624212,0.9996332850134988,0.9992574158474553,0.9997843239766327,0.9998663899668722,0.9990883163991902,0.9956843403246105,0.9958841057359044,0.9998107470138871,0.998098002171193,0.9978853293966281,0.9980125064440941,0.9996801714275225,0.9997814585370284,0.9983280097384288,0.9940844912391086,0.9986889038560083,0.9979404492017576,0.997722540957406,0.9994708704258881,0.9983401857983147,0.9995938100020116,0.9991429780880982,0.9995387173864,0.9426646838346452,0.9402084478619716,0.9329657527666064,0.9226846123739264,0.9290875385669051,0.9234588028222176,0.9337681432915833,0.9467090862237624,0.9354755448005746,0.9309031520007806,0.9276691708878902,0.937835352744336,0.9297338942805569,0.9246405146100601,0.9527888852363788,0.945282782550047,0.9232758052337462,0.9395624255541185,0.9097821646044475,0.9367728470981375,0.9183751624907882,0.9445203641374352,0.908727023148412,0.924656182737687,0.9417005883850227,0.9420476072626759,0.9282728195350151,0.9225486612243005,0.9278340326164869,0.9541191553497766,0.9358353498228333,0.9405353995611676,0.9431826225855705,0.9013612246447757,0.919161062825207,0.936853284786503,0.9360834485030534,0.9204634091122036,0.9397986338680804,0.9289155996306685,0.919368853757493,0.9302067257321709,0.9374455284477362,0.9450884214127394,0.9293328285060167,0.9396252775371254,0.9358973626184355,0.9395392811050942,0.9592927706583647,0.9366928938567948,0.878646876900388,0.8917984462197229,0.897265605866433,0.8934197714220168,0.8873108645242119,0.886343054028809,0.8891114306420494,0.8906892960241373,0.8831905379409235,0.9011707916228515,0.9164963470175745,0.8975864623850618,0.9034818757982583,0.8847214392927604,0.8835598886663101,0.9031640522448816,0.9031073955449281,0.902596271282992,0.8661094431233501,0.8902185269601572,0.9011103206038794,0.8946861600637785,0.8810614473437909,0.9098296854445815,0.9033452949338393,0.905303317987318,0.9140005429567313,0.9143717865764278,0.8876722228157468,0.9083076330283499,0.8939021718411467,0.9156634369153586,0.8858216734464917,0.9111541996480791,0.8860084402836985,0.8981350377902108,0.8948924431213661,0.9037543420893696,0.9156580388477459,0.9103912586748167,0.8959184579820637,0.9145879532490916,0.8917984462197229,0.8936836067122617,0.8960176002649561,0.9063761158646492,0.8989595975908378,0.9087752748181068,0.9006679089307723,0.9040060790820333
9,0.9987645088889658,0.9996520933323609,0.9989084709105599,0.9993859146193103,0.9977528951166907,0.9973722838170297,0.9968675579279518,0.9993175631969314,0.9996166929847502,1.0,0.9988932042856753,0.9985208609773173,0.9999287432527733,0.9979622769416541,0.9956244569319873,0.9940369209316617,0.9955029620980569,0.9984078359240782,0.9993501523908201,0.9966064137504285,0.9998796029075413,0.9969029219885822,0.9916049846720674,0.997810966846845,0.9968673471613858,0.999497439981921,0.9983610415934414,0.9993528261679352,0.9992898005842046,0.9991013592323995,0.999617446217179,0.9987713650359287,0.9944770099000599,0.9948233186873149,0.9998607921355365,0.9984139388298975,0.9983226030895717,0.9973594636154316,0.9991566234393247,0.9995325359333089,0.9975450021832744,0.9952470164018887,0.9976764191997504,0.9959316732771614,0.9956739014218547,0.9993266338224444,0.997154534213175,0.9989081082166361,0.9986243342177789,0.9994221545418231,0.94042671038628,0.9369293301311794,0.9304026905039909,0.9200885429082675,0.9265194719240825,0.9200761170588648,0.9298551256737525,0.9440761243153961,0.9333643804160708,0.9268074113806193,0.9259034348751963,0.9341632655883655,0.9289777230308468,0.9214443041072375,0.9495765774001271,0.9429103810647679,0.9189065271170519,0.937516833442281,0.9077482863191593,0.934600778817089,0.913426567879608,0.9421261291011819,0.9061382904297112,0.9220855212247758,0.9394545407193943,0.9396718211820846,0.9262742641095191,0.9193472312431422,0.9243375340773247,0.9524991645062441,0.9337328431838882,0.9387800934813005,0.940753080470337,0.8976447541889909,0.9144151881448357,0.9323728152677199,0.9333236006641596,0.9189714777821018,0.9361254664283563,0.9259629017413332,0.9162641252408374,0.9269089511424617,0.9351240784762304,0.9428656675410891,0.9261014983030873,0.9363306589256017,0.9325163455325479,0.9369678490505784,0.9568046085403973,0.9335345695412839,0.8724269693699742,0.8870582933991561,0.8934546945266858,0.889252638611719,0.8824346244091035,0.882948148540727,0.8836689998748853,0.8876969525763654,0.8801105211381339,0.8959529031605519,0.9120183331223957,0.8937745339020859,0.8993833131151204,0.8799150265670945,0.8775784730259072,0.8978298793800452,0.8991581299563628,0.8981865703093154,0.8628585253558284,0.8875641459083363,0.8964348320279822,0.8892830754372307,0.8781807690731244,0.9062571008509323,0.8986243425973548,0.9019145548468497,0.9101591863916184,0.9100204563020604,0.8831784471791809,0.9056592733224172,0.8910690412739829,0.911963790632428,0.8811227702305555,0.908004106444429,0.8828190079015209,0.8947044581391617,0.8888437789734358,0.89951008920986,0.9111762845610991,0.9063527424393403,0.8909011667192004,0.9102704516508334,0.8870582933991561,0.888787458220725,0.890521560698189,0.9018354469060756,0.8954157721328939,0.9045316628804618,0.8947056722589449,0.8992268454929662
